year,raceId,driverId,driverRef,constructorId,constructorRef,wins,laps,fastestLapSpeed,fastestLap,milliseconds,seconds,minutes
1950,833,579,fangio,51,alfa,0,62,0,0,0,0,0
1950,833,589,chiron,105,maserati,0,26,0,0,0,0,0
1950,833,619,gerard,151,era,0,67,0,0,0,0,0
1950,833,627,rosier,154,lago,0,68,0,0,0,0,0
1950,833,640,graffenried,105,maserati,0,36,0,0,0,0,0
1950,833,642,farina,51,alfa,0,70,0,0,8003600,800306,13303933
1950,833,660,claes,154,lago,0,64,0,0,0,0,0
1950,833,661,peter_walker,151,era,0,5,0,0,0,0,0
1950,833,666,rolt,151,era,0,5,0,0,0,0,0
1950,833,669,bira,105,maserati,0,49,0,0,0,0,0
1950,833,686,reg_parnell,51,alfa,0,70,0,0,8055600,805506,134026
1950,833,704,cabantous,154,lago,0,68,0,0,0,0,0
1950,833,741,etancelin,154,lago,0,65,0,0,0,0,0
1950,833,747,murray,105,maserati,0,44,0,0,0,0,0
1950,833,776,kelly,126,alta,0,57,0,0,0,0,0
1950,833,778,shawe_taylor,105,maserati,0,64,0,0,0,0,0
1950,833,784,hampshire,105,maserati,0,64,0,0,0,0,0
1950,833,785,crossley,126,alta,0,43,0,0,0,0,0
1950,833,786,fagioli,51,alfa,0,70,0,0,8006200,800602,13304367
1950,833,787,harrison,151,era,0,67,0,0,0,0,0
1950,833,788,fry,105,maserati,0,64,0,0,0,0,0
1950,833,789,martin,154,lago,0,8,0,0,0,0,0
1950,833,790,leslie_johns,151,era,0,2,0,0,0,0,0
1950,834,427,trintignant,141,simca,0,0,0,0,0,0,0
1950,834,498,gonzalez,105,maserati,0,1,0,0,0,0,0
1950,834,501,schell,87,cooper,2,0,0,0,0,0,0
1950,834,579,fangio,51,alfa,0,100,0,0,1159870,1159087,19033117
1950,834,589,chiron,105,maserati,0,98,0,0,0,0,0
1950,834,619,gerard,151,era,0,94,0,0,0,0,0
1950,834,626,manzon,141,simca,0,0,0,0,0,0,0
1950,834,627,rosier,154,lago,0,0,0,0,0,0,0
1950,834,633,villoresi,6,ferrari,15,63,0,0,0,0,0
1950,834,640,graffenried,105,maserati,0,0,0,0,0,0,0
1950,834,642,farina,51,alfa,0,0,0,0,0,0,0
1950,834,647,ascari,6,ferrari,15,99,0,0,0,0,0
1950,834,660,claes,154,lago,0,94,0,0,0,0,0
1950,834,669,bira,105,maserati,0,95,0,0,0,0,0
1950,834,687,whitehead,6,ferrari,15,0,0,0,0,0,0
1950,834,741,etancelin,154,lago,0,38,0,0,0,0,0
1950,834,762,rol,105,maserati,0,0,0,0,0,0,0
1950,834,786,fagioli,51,alfa,0,0,0,0,0,0,0
1950,834,787,harrison,151,era,0,0,0,0,0,0,0
1950,834,792,pian,105,maserati,0,0,0,0,0,0,0
1950,834,793,sommer,6,ferrari,15,97,0,0,0,0,0
1950,835,509,rathmann,160,wetteroth,0,122,0,0,0,0,0
1950,835,518,darter,129,stevens,0,133,0,0,0,0,0
1950,835,520,hartley,157,langley,0,128,0,0,0,0,0
1950,835,526,ruttman,110,lesovsky,0,130,0,0,0,0,0
1950,835,529,bettenhausen,113,kurtis_kraft,0,136,0,0,0,0,0
1950,835,529,bettenhausen,150,deidt,0,30,0,0,0,0,0
1950,835,537,dick_rathman,107,watson,0,25,0,0,0,0,0
1950,835,555,paul_russo,138,nichels,0,135,0,0,0,0,0
1950,835,559,flaherty,113,kurtis_kraft,0,135,0,0,0,0,0
1950,835,593,parsons,113,kurtis_kraft,0,138,0,0,1001597,10010597,16069328
1950,835,611,hanks,113,kurtis_kraft,0,42,0,0,0,0,0
1950,835,615,agabashian,113,kurtis_kraft,0,64,0,0,0,0,0
1950,835,630,dinsmore,113,kurtis_kraft,0,10,0,0,0,0,0
1950,835,653,davies,116,ewing,0,128,0,0,0,0,0
1950,835,654,faulkner,113,kurtis_kraft,0,135,0,0,0,0,0
1950,835,658,mcgrath,113,kurtis_kraft,0,131,0,0,0,0,0
1950,835,659,hoyt,113,kurtis_kraft,0,125,0,0,0,0,0
1950,835,677,webb,105,maserati,0,126,0,0,0,0,0
1950,835,701,holland,150,deidt,0,137,0,0,0,0,0
1950,835,726,george_conno,110,lesovsky,0,135,0,0,0,0,0
1950,835,729,schindler,162,snowberger,0,111,0,0,0,0,0
1950,835,731,banks,105,maserati,0,112,0,0,0,0,0
1950,835,732,mcdowell,113,kurtis_kraft,0,128,0,0,0,0,0
1950,835,766,wallard,119,moore,0,136,0,0,0,0,0
1950,835,768,rose,150,deidt,0,137,0,0,0,0,0
1950,835,770,green,113,kurtis_kraft,0,137,0,0,0,0,0
1950,835,771,walt_brown,113,kurtis_kraft,0,127,0,0,0,0,0
1950,835,772,hellings,113,kurtis_kraft,0,132,0,0,0,0,0
1950,835,794,chitwood,113,kurtis_kraft,0,136,0,0,0,0,0
1950,835,795,fohr,156,marchese,0,133,0,0,0,0,0
1950,835,796,ader,158,rae,0,123,0,0,0,0,0
1950,835,797,holmes,159,olson,0,123,0,0,0,0,0
1950,835,798,levrett,161,adams,0,108,0,0,0,0,0
1950,835,799,jackson,113,kurtis_kraft,0,52,0,0,0,0,0
1950,835,803,cantrell,161,adams,0,108,0,0,0,0,0
1950,836,501,schell,154,lago,0,39,0,0,0,0,0
1950,836,579,fangio,51,alfa,0,32,0,0,0,0,0
1950,836,589,chiron,105,maserati,0,39,0,0,0,0,0
1950,836,627,rosier,154,lago,0,41,0,0,0,0,0
1950,836,633,villoresi,6,ferrari,15,9,0,0,0,0,0
1950,836,640,graffenried,105,maserati,0,40,0,0,0,0,0
1950,836,642,farina,51,alfa,0,42,0,0,7373700,737307,1220895
1950,836,647,ascari,6,ferrari,15,4,0,0,0,0,0
1950,836,660,claes,154,lago,0,38,0,0,0,0,0
1950,836,669,bira,105,maserati,0,40,0,0,0,0,0
1950,836,697,bonetto,105,maserati,0,40,0,0,0,0,0
1950,836,704,cabantous,154,lago,0,0,0,0,0,0,0
1950,836,741,etancelin,154,lago,0,25,0,0,0,0,0
1950,836,780,branca,105,maserati,0,35,0,0,0,0,0
1950,836,786,fagioli,51,alfa,0,42,0,0,7374100,737401,12209017
1950,836,789,martin,154,lago,0,19,0,0,0,0,0
1950,836,793,sommer,6,ferrari,15,19,0,0,0,0,0
1950,836,800,pagani,105,maserati,0,39,0,0,0,0,0
1950,837,579,fangio,51,alfa,0,35,0,0,1004600,100406,16074333
1950,837,627,rosier,154,lago,0,35,0,0,1018500,101805,160975
1950,837,633,villoresi,6,ferrari,15,33,0,0,0,0,0
1950,837,642,farina,51,alfa,0,35,0,0,1029100,102901,17015167
1950,837,647,ascari,6,ferrari,15,34,0,0,0,0,0
1950,837,660,claes,154,lago,0,22,0,0,0,0,0
1950,837,704,cabantous,154,lago,0,2,0,0,0,0,0
1950,837,741,etancelin,154,lago,0,15,0,0,0,0,0
1950,837,773,levegh,154,lago,0,33,0,0,0,0,0
1950,837,774,chaboud,154,lago,0,22,0,0,0,0,0
1950,837,780,branca,105,maserati,0,29,0,0,0,0,0
1950,837,785,crossley,126,alta,0,30,0,0,0,0,0
1950,837,786,fagioli,51,alfa,0,35,0,0,1006000,1006,16076667
1950,837,793,sommer,154,lago,0,20,0,0,0,0,0
1950,838,498,gonzalez,105,maserati,0,3,0,0,0,0,0
1950,838,579,fangio,51,alfa,0,64,0,0,1067280,1067028,170788
1950,838,589,chiron,105,maserati,0,6,0,0,0,0,0
1950,838,626,manzon,141,simca,0,61,0,0,0,0,0
1950,838,627,rosier,154,lago,0,10,0,0,0,0,0
1950,838,627,rosier,154,lago,0,56,0,0,0,0,0
1950,838,642,farina,51,alfa,0,55,0,0,0,0,0
1950,838,660,claes,154,lago,0,11,0,0,0,0,0
1950,838,686,reg_parnell,105,maserati,0,9,0,0,0,0,0
1950,838,687,whitehead,6,ferrari,15,61,0,0,0,0,0
1950,838,697,bonetto,105,maserati,0,14,0,0,0,0,0
1950,838,704,cabantous,154,lago,0,52,0,0,0,0,0
1950,838,741,etancelin,154,lago,0,59,0,0,0,0,0
1950,838,762,rol,105,maserati,0,6,0,0,0,0,0
1950,838,773,levegh,154,lago,0,36,0,0,0,0,0
1950,838,774,chaboud,154,lago,0,59,0,0,0,0,0
1950,838,784,hampshire,105,maserati,0,5,0,0,0,0,0
1950,838,786,fagioli,51,alfa,0,64,0,0,1069850,1069085,17083083
1950,838,793,sommer,154,lago,0,4,0,0,0,0,0
1950,838,801,pozzi,154,lago,0,56,0,0,0,0,0
1950,839,427,trintignant,141,simca,0,13,0,0,0,0,0
1950,839,579,fangio,51,alfa,0,23,0,0,0,0,0
1950,839,579,fangio,51,alfa,0,34,0,0,0,0,0
1950,839,589,chiron,105,maserati,0,13,0,0,0,0,0
1950,839,626,manzon,141,simca,0,7,0,0,0,0,0
1950,839,627,rosier,154,lago,0,75,0,0,0,0,0
1950,839,640,graffenried,105,maserati,0,72,0,0,0,0,0
1950,839,641,taruffi,51,alfa,0,34,0,0,0,0,0
1950,839,642,farina,51,alfa,0,80,0,0,1027740,1027074,170129
1950,839,647,ascari,6,ferrari,15,21,0,0,0,0,0
1950,839,647,ascari,6,ferrari,15,80,0,0,0,0,0
1950,839,660,claes,154,lago,0,22,0,0,0,0,0
1950,839,669,bira,105,maserati,0,1,0,0,0,0,0
1950,839,687,whitehead,6,ferrari,15,72,0,0,0,0,0
1950,839,697,bonetto,163,milano,0,0,0,0,0,0,0
1950,839,740,comotti,105,maserati,0,15,0,0,0,0,0
1950,839,741,etancelin,154,lago,0,75,0,0,0,0,0
1950,839,747,murray,105,maserati,0,56,0,0,0,0,0
1950,839,756,pietsch,105,maserati,0,0,0,0,0,0,0
1950,839,762,rol,105,maserati,0,39,0,0,0,0,0
1950,839,763,sanesi,51,alfa,0,11,0,0,0,0,0
1950,839,764,guy_mairesse,154,lago,0,42,0,0,0,0,0
1950,839,765,louveau,154,lago,0,16,0,0,0,0,0
1950,839,773,levegh,154,lago,0,29,0,0,0,0,0
1950,839,786,fagioli,51,alfa,0,80,0,0,1037300,103703,17028833
1950,839,787,harrison,151,era,0,51,0,0,0,0,0
1950,839,791,biondetti,6,ferrari,15,17,0,0,0,0,0
1950,839,793,sommer,154,lago,0,48,0,0,0,0,0
1950,839,802,serafini,6,ferrari,15,80,0,0,1035600,103506,17026
1951,825,475,moss,133,hwm,0,40,0,0,0,0,0
1951,825,498,gonzalez,154,lago,0,10,0,0,0,0,0
1951,825,501,schell,105,maserati,0,38,0,0,0,0,0
1951,825,579,fangio,51,alfa,0,42,0,0,7673640,7673064,1270894
1951,825,589,chiron,105,maserati,0,40,0,0,0,0,0
1951,825,627,rosier,154,lago,0,39,0,0,0,0,0
1951,825,633,villoresi,6,ferrari,15,12,0,0,0,0,0
1951,825,640,graffenried,51,alfa,0,40,0,0,0,0,0
1951,825,641,taruffi,6,ferrari,15,42,0,0,7728880,7728088,12808147
1951,825,642,farina,51,alfa,0,42,0,0,7752950,7752095,12902158
1951,825,647,ascari,6,ferrari,15,40,0,0,0,0,0
1951,825,660,claes,154,lago,0,35,0,0,0,0,0
1951,825,687,whitehead,6,ferrari,15,36,0,0,0,0,0
1951,825,704,cabantous,154,lago,0,14,0,0,0,0,0
1951,825,721,hirt,144,veritas,0,0,0,0,0,0,0
1951,825,723,fischer,6,ferrari,15,39,0,0,0,0,0
1951,825,725,abecassis,133,hwm,0,23,0,0,0,0,0
1951,825,741,etancelin,154,lago,0,39,0,0,0,0,0
1951,825,763,sanesi,51,alfa,0,41,0,0,0,0,0
1951,825,764,guy_mairesse,154,lago,0,31,0,0,0,0,0
1951,825,765,louveau,154,lago,0,30,0,0,0,0,0
1951,826,449,ward,139,bromme,0,34,0,0,0,0,0
1951,826,518,darter,150,deidt,0,180,0,0,0,0,0
1951,826,521,stevenson,156,marchese,0,93,0,0,0,0,0
1951,826,526,ruttman,113,kurtis_kraft,0,78,0,0,0,0,0
1951,826,529,bettenhausen,150,deidt,0,178,0,0,0,0,0
1951,826,534,force,113,kurtis_kraft,0,142,0,0,0,0,0
1951,826,593,parsons,113,kurtis_kraft,0,87,0,0,0,0,0
1951,826,611,hanks,113,kurtis_kraft,0,135,0,0,0,0,0
1951,826,612,linden,149,sherman,0,200,0,0,1453817,14530817,24023028
1951,826,615,agabashian,113,kurtis_kraft,0,109,0,0,0,0,0
1951,826,629,griffith,113,kurtis_kraft,0,30,0,0,0,0,0
1951,826,630,dinsmore,134,schroeder,0,73,0,0,0,0,0
1951,826,653,davies,135,pawl,0,110,0,0,0,0,0
1951,826,654,faulkner,114,kuzma,0,123,0,0,0,0,0
1951,826,657,vukovich,111,trevis,0,29,0,0,0,0,0
1951,826,658,mcgrath,113,kurtis_kraft,0,200,0,0,1442944,14420944,24004907
1951,826,673,nazaruk,113,kurtis_kraft,0,200,0,0,1436529,14360529,23094215
1951,826,675,ayulo,113,kurtis_kraft,0,200,0,0,1442944,14420944,24004907
1951,826,699,nalon,113,kurtis_kraft,0,151,0,0,0,0,0
1951,826,700,scarborough,113,kurtis_kraft,0,93,0,0,0,0,0
1951,826,726,george_conno,110,lesovsky,0,29,0,0,0,0,0
1951,826,728,james,107,watson,0,8,0,0,0,0,0
1951,826,729,schindler,113,kurtis_kraft,0,129,0,0,0,0,0
1951,826,731,banks,119,moore,0,200,0,0,1459807,14590807,24033012
1951,826,732,mcdowell,105,maserati,0,15,0,0,0,0,0
1951,826,733,miller,113,kurtis_kraft,0,56,0,0,0,0,0
1951,826,734,ball,134,schroeder,0,200,0,0,1455028,14550028,24025047
1951,826,766,wallard,113,kurtis_kraft,0,200,0,0,1425805,14250805,23076342
1951,826,767,forberg,113,kurtis_kraft,0,193,0,0,0,0,0
1951,826,768,rose,150,deidt,0,126,0,0,0,0,0
1951,826,769,mackey,155,hall,0,97,0,0,0,0,0
1951,826,770,green,113,kurtis_kraft,0,80,0,0,0,0,0
1951,826,771,walt_brown,113,kurtis_kraft,0,55,0,0,0,0,0
1951,826,772,hellings,150,deidt,0,18,0,0,0,0,0
1951,827,429,andre_pilett,154,lago,0,33,0,0,0,0,0
1951,827,579,fangio,51,alfa,0,32,0,0,0,0,0
1951,827,589,chiron,154,lago,0,28,0,0,0,0,0
1951,827,627,rosier,154,lago,0,34,0,0,0,0,0
1951,827,633,villoresi,6,ferrari,15,36,0,0,1020810,1020081,1700135
1951,827,641,taruffi,6,ferrari,15,8,0,0,0,0,0
1951,827,642,farina,51,alfa,0,36,0,0,9946200,994602,165077
1951,827,647,ascari,6,ferrari,15,36,0,0,1011720,1011072,160862
1951,827,660,claes,154,lago,0,33,0,0,0,0,0
1951,827,704,cabantous,154,lago,0,34,0,0,0,0,0
1951,827,741,etancelin,154,lago,0,0,0,0,0,0,0
1951,827,763,sanesi,51,alfa,0,11,0,0,0,0,0
1951,827,773,levegh,154,lago,0,32,0,0,0,0,0
1951,828,427,trintignant,141,simca,0,11,0,0,0,0,0
1951,828,498,gonzalez,6,ferrari,15,77,0,0,1218920,1218092,20031533
1951,828,501,schell,105,maserati,0,23,0,0,0,0,0
1951,828,579,fangio,51,alfa,0,55,0,0,0,0,0
1951,828,579,fangio,51,alfa,0,77,0,0,1213100,121301,20021833
1951,828,589,chiron,154,lago,0,71,0,0,0,0,0
1951,828,609,simon,141,simca,0,7,0,0,0,0,0
1951,828,626,manzon,141,simca,0,3,0,0,0,0,0
1951,828,627,rosier,154,lago,0,43,0,0,0,0,0
1951,828,633,villoresi,6,ferrari,15,74,0,0,0,0,0
1951,828,640,graffenried,105,maserati,0,1,0,0,0,0,0
1951,828,642,farina,51,alfa,0,73,0,0,0,0,0
1951,828,647,ascari,6,ferrari,15,10,0,0,0,0,0
1951,828,647,ascari,6,ferrari,15,77,0,0,1218920,1218092,20031533
1951,828,660,claes,154,lago,0,54,0,0,0,0,0
1951,828,670,marimon,105,maserati,0,2,0,0,0,0,0
1951,828,686,reg_parnell,6,ferrari,15,73,0,0,0,0,0
1951,828,687,whitehead,6,ferrari,15,1,0,0,0,0,0
1951,828,704,cabantous,154,lago,0,71,0,0,0,0,0
1951,828,741,etancelin,154,lago,0,37,0,0,0,0,0
1951,828,763,sanesi,51,alfa,0,58,0,0,0,0,0
1951,828,764,guy_mairesse,154,lago,0,66,0,0,0,0,0
1951,828,774,chaboud,154,lago,0,69,0,0,0,0,0
1951,828,775,gordini,141,simca,0,27,0,0,0,0,0
1951,828,786,fagioli,51,alfa,0,55,0,0,0,0,0
1951,828,786,fagioli,51,alfa,0,77,0,0,1213100,121301,20021833
1951,829,498,gonzalez,6,ferrari,15,90,0,0,9738200,973802,16203033
1951,829,579,fangio,51,alfa,0,90,0,0,9789200,978902,16301533
1951,829,589,chiron,154,lago,0,41,0,0,0,0,0
1951,829,619,gerard,151,era,0,82,0,0,0,0,0
1951,829,627,rosier,154,lago,0,83,0,0,0,0,0
1951,829,633,villoresi,6,ferrari,15,88,0,0,0,0,0
1951,829,642,farina,51,alfa,0,75,0,0,0,0,0
1951,829,647,ascari,6,ferrari,15,56,0,0,0,0,0
1951,829,660,claes,154,lago,0,80,0,0,0,0,0
1951,829,661,peter_walker,66,brm,4,84,0,0,0,0,0
1951,829,686,reg_parnell,66,brm,4,85,0,0,0,0,0
1951,829,687,whitehead,6,ferrari,15,83,0,0,0,0,0
1951,829,697,bonetto,51,alfa,0,87,0,0,0,0,0
1951,829,708,duncan_hamil,154,lago,0,81,0,0,0,0,0
1951,829,747,murray,105,maserati,0,45,0,0,0,0,0
1951,829,763,sanesi,51,alfa,0,84,0,0,0,0,0
1951,829,776,kelly,126,alta,0,75,0,0,0,0,0
1951,829,777,parker,105,maserati,0,46,0,0,0,0,0
1951,829,778,shawe_taylor,151,era,0,84,0,0,0,0,0
1951,829,779,john_james,105,maserati,0,23,0,0,0,0,0
1951,830,427,trintignant,141,simca,0,13,0,0,0,0,0
1951,830,498,gonzalez,6,ferrari,15,20,0,0,1246230,1246023,2007705
1951,830,579,fangio,51,alfa,0,20,0,0,1221380,1221038,20035633
1951,830,589,chiron,154,lago,0,3,0,0,0,0,0
1951,830,609,simon,141,simca,0,11,0,0,0,0,0
1951,830,626,manzon,141,simca,0,19,0,0,0,0,0
1951,830,627,rosier,154,lago,0,19,0,0,0,0,0
1951,830,633,villoresi,6,ferrari,15,20,0,0,1253350,1253035,20088917
1951,830,640,graffenried,105,maserati,0,2,0,0,0,0,0
1951,830,641,taruffi,6,ferrari,15,20,0,0,1265240,1265024,21008733
1951,830,642,farina,51,alfa,0,8,0,0,0,0,0
1951,830,647,ascari,6,ferrari,15,20,0,0,1218330,1218033,2003055
1951,830,660,claes,154,lago,0,17,0,0,0,0,0
1951,830,680,swaters,154,lago,0,18,0,0,0,0,0
1951,830,697,bonetto,51,alfa,0,12,0,0,0,0,0
1951,830,704,cabantous,154,lago,0,17,0,0,0,0,0
1951,830,708,duncan_hamil,154,lago,0,12,0,0,0,0,0
1951,830,723,fischer,6,ferrari,15,19,0,0,0,0,0
1951,830,741,etancelin,154,lago,0,4,0,0,0,0,0
1951,830,756,pietsch,51,alfa,0,11,0,0,0,0,0
1951,830,773,levegh,154,lago,0,18,0,0,0,0,0
1951,830,780,branca,105,maserati,0,3,0,0,0,0,0
1951,831,427,trintignant,141,simca,0,29,0,0,0,0,0
1951,831,498,gonzalez,6,ferrari,15,80,0,0,9783900,978309,1630065
1951,831,579,fangio,51,alfa,0,39,0,0,0,0,0
1951,831,589,chiron,154,lago,0,23,0,0,0,0,0
1951,831,609,simon,141,simca,0,74,0,0,0,0,0
1951,831,622,landi,6,ferrari,15,0,0,0,0,0,0
1951,831,626,manzon,141,simca,0,29,0,0,0,0,0
1951,831,627,rosier,154,lago,0,73,0,0,0,0,0
1951,831,633,villoresi,6,ferrari,15,79,0,0,0,0,0
1951,831,640,graffenried,51,alfa,0,1,0,0,0,0,0
1951,831,641,taruffi,6,ferrari,15,78,0,0,0,0,0
1951,831,642,farina,51,alfa,0,6,0,0,0,0,0
1951,831,642,farina,51,alfa,0,79,0,0,0,0,0
1951,831,647,ascari,6,ferrari,15,80,0,0,9759300,975903,1620655
1951,831,660,claes,154,lago,0,4,0,0,0,0,0
1951,831,680,swaters,154,lago,0,7,0,0,0,0,0
1951,831,686,reg_parnell,66,brm,4,0,0,0,0,0,0
1951,831,687,whitehead,6,ferrari,15,1,0,0,0,0,0
1951,831,697,bonetto,51,alfa,0,79,0,0,0,0,0
1951,831,704,cabantous,154,lago,0,72,0,0,0,0,0
1951,831,762,rol,127,osca,0,67,0,0,0,0,0
1951,831,773,levegh,154,lago,0,9,0,0,0,0,0
1951,831,781,richardson,66,brm,4,0,0,0,0,0,0
1951,832,427,trintignant,141,simca,0,25,0,0,0,0,0
1951,832,498,gonzalez,6,ferrari,15,70,0,0,1006838,10060838,16078063
1951,832,579,fangio,51,alfa,0,70,0,0,1001410,1001041,16069017
1951,832,580,godia,105,maserati,0,60,0,0,0,0,0
1951,832,589,chiron,154,lago,0,4,0,0,0,0,0
1951,832,609,simon,141,simca,0,48,0,0,0,0,0
1951,832,626,manzon,141,simca,0,63,0,0,0,0,0
1951,832,627,rosier,154,lago,0,64,0,0,0,0,0
1951,832,633,villoresi,6,ferrari,15,48,0,0,0,0,0
1951,832,640,graffenried,51,alfa,0,66,0,0,0,0,0
1951,832,641,taruffi,6,ferrari,15,30,0,0,0,0,0
1951,832,642,farina,51,alfa,0,70,0,0,1011964,10110964,16086607
1951,832,647,ascari,6,ferrari,15,68,0,0,0,0,0
1951,832,660,claes,154,lago,0,37,0,0,0,0,0
1951,832,669,bira,105,maserati,0,1,0,0,0,0,0
1951,832,697,bonetto,51,alfa,0,68,0,0,0,0,0
1951,832,704,cabantous,154,lago,0,7,0,0,0,0,0
1951,832,741,etancelin,154,lago,0,63,0,0,0,0,0
1951,832,782,jover,105,maserati,0,0,0,0,0,0,0
1951,832,783,grignard,154,lago,0,23,0,0,0,0,0
1952,817,475,moss,133,hwm,0,24,0,0,0,0,0
1952,817,501,schell,105,maserati,0,31,0,0,0,0,0
1952,817,554,behra,128,gordini,0,61,0,0,0,0,0
1952,817,581,collins,133,hwm,0,12,0,0,0,0,0
1952,817,609,simon,6,ferrari,15,51,0,0,0,0,0
1952,817,626,manzon,128,gordini,0,20,0,0,0,0,0
1952,817,627,rosier,6,ferrari,15,2,0,0,0,0,0
1952,817,640,graffenried,105,maserati,0,58,0,0,0,0,0
1952,817,641,taruffi,6,ferrari,15,62,0,0,1090610,1090061,18017683
1952,817,642,farina,6,ferrari,15,16,0,0,0,0,0
1952,817,642,farina,6,ferrari,15,51,0,0,0,0,0
1952,817,651,macklin,133,hwm,0,24,0,0,0,0,0
1952,817,663,wharton,148,frazer_nash,0,60,0,0,0,0,0
1952,817,669,bira,141,simca,0,52,0,0,0,0,0
1952,817,688,brandon,87,cooper,2,55,0,0,0,0,0
1952,817,689,alan_brown,87,cooper,2,59,0,0,0,0,0
1952,817,717,hans_stuck,147,afm,0,4,0,0,0,0,0
1952,817,720,terra,141,simca,0,1,0,0,0,0,0
1952,817,721,hirt,6,ferrari,15,56,0,0,0,0,0
1952,817,723,fischer,6,ferrari,15,62,0,0,1106330,1106033,18043883
1952,817,724,ulmen,144,veritas,0,4,0,0,0,0,0
1952,817,725,abecassis,133,hwm,0,12,0,0,0,0,0
1952,818,449,ward,113,kurtis_kraft,0,130,0,0,0,0,0
1952,818,509,rathmann,113,kurtis_kraft,0,200,0,0,1420421,14200421,23067368
1952,818,513,johnson,111,trevis,0,193,0,0,0,0,0
1952,818,518,darter,110,lesovsky,0,200,0,0,1437022,14370022,23095037
1952,818,520,hartley,113,kurtis_kraft,0,65,0,0,0,0,0
1952,818,521,stevenson,113,kurtis_kraft,0,187,0,0,0,0,0
1952,818,525,bryan,113,kurtis_kraft,0,200,0,0,1452620,1452062,24021033
1952,818,526,ruttman,114,kuzma,0,200,0,0,1396188,13960188,2302698
1952,818,529,bettenhausen,150,deidt,0,93,0,0,0,0,0
1952,818,592,reece,113,kurtis_kraft,0,200,0,0,1459712,14590712,24032853
1952,818,593,parsons,113,kurtis_kraft,0,200,0,0,1477966,14770966,24063277
1952,818,611,hanks,113,kurtis_kraft,0,200,0,0,1433349,14330349,23088915
1952,818,612,linden,113,kurtis_kraft,0,20,0,0,0,0,0
1952,818,615,agabashian,113,kurtis_kraft,0,71,0,0,0,0,0
1952,818,628,sweikert,113,kurtis_kraft,0,77,0,0,0,0,0
1952,818,629,griffith,113,kurtis_kraft,0,200,0,0,1470564,14700564,2405094
1952,818,647,ascari,6,ferrari,15,40,0,0,0,0,0
1952,818,656,cross,113,kurtis_kraft,0,200,0,0,1448203,14480203,24013672
1952,818,657,vukovich,113,kurtis_kraft,0,191,0,0,0,0,0
1952,818,658,mcgrath,113,kurtis_kraft,0,200,0,0,1482360,1482036,240706
1952,818,675,ayulo,110,lesovsky,0,184,0,0,0,0,0
1952,818,677,webb,139,bromme,0,162,0,0,0,0,0
1952,818,699,nalon,113,kurtis_kraft,0,84,0,0,0,0,0
1952,818,702,bob_scott,113,kurtis_kraft,0,49,0,0,0,0,0
1952,818,726,george_conno,113,kurtis_kraft,0,200,0,0,1468249,14680249,24047082
1952,818,727,rigsby,107,watson,0,200,0,0,1492698,14920698,2408783
1952,818,728,james,113,kurtis_kraft,0,200,0,0,1497753,14970753,24096255
1952,818,729,schindler,129,stevens,0,200,0,0,1509054,15090054,2501509
1952,818,730,fonder,149,sherman,0,197,0,0,0,0,0
1952,818,731,banks,110,lesovsky,0,184,0,0,0,0,0
1952,818,732,mcdowell,113,kurtis_kraft,0,182,0,0,0,0,0
1952,818,733,miller,113,kurtis_kraft,0,41,0,0,0,0,0
1952,818,734,ball,129,stevens,0,34,0,0,0,0,0
1952,819,475,moss,151,era,0,0,0,0,0,0,0
1952,819,554,behra,128,gordini,0,13,0,0,0,0,0
1952,819,578,hawthorn,87,cooper,2,35,0,0,0,0,0
1952,819,581,collins,133,hwm,0,3,0,0,0,0,0
1952,819,626,manzon,128,gordini,0,36,0,0,1129470,1129047,1808245
1952,819,627,rosier,6,ferrari,15,6,0,0,0,0,0
1952,819,632,frere,133,hwm,0,34,0,0,0,0,0
1952,819,641,taruffi,6,ferrari,15,13,0,0,0,0,0
1952,819,642,farina,6,ferrari,15,36,0,0,1114150,1114015,18056917
1952,819,647,ascari,6,ferrari,15,36,0,0,1102630,1102063,18037717
1952,819,651,macklin,133,hwm,0,32,0,0,0,0,0
1952,819,660,claes,128,gordini,0,33,0,0,0,0,0
1952,819,663,wharton,148,frazer_nash,0,10,0,0,0,0,0
1952,819,669,bira,141,simca,0,32,0,0,0,0,0
1952,819,688,brandon,87,cooper,2,33,0,0,0,0,0
1952,819,689,alan_brown,87,cooper,2,34,0,0,0,0,0
1952,819,703,legat,144,veritas,0,31,0,0,0,0,0
1952,819,735,tornaco,6,ferrari,15,33,0,0,0,0,0
1952,819,736,laurent,133,hwm,0,32,0,0,0,0,0
1952,819,737,obrien,141,simca,0,30,0,0,0,0,0
1952,819,738,gaze,133,hwm,0,30,0,0,0,0,0
1952,819,739,charrington,152,butterworth,0,17,0,0,0,0,0
1952,820,427,trintignant,141,simca,0,72,0,0,0,0,0
1952,820,501,schell,105,maserati,0,7,0,0,0,0,0
1952,820,501,schell,105,maserati,0,34,0,0,0,0,0
1952,820,554,behra,128,gordini,0,70,0,0,0,0,0
1952,820,578,hawthorn,87,cooper,2,51,0,0,0,0,0
1952,820,581,collins,133,hwm,0,70,0,0,0,0,0
1952,820,626,manzon,128,gordini,0,74,0,0,0,0,0
1952,820,627,rosier,6,ferrari,15,17,0,0,0,0,0
1952,820,640,graffenried,105,maserati,0,34,0,0,0,0,0
1952,820,641,taruffi,6,ferrari,15,75,0,0,0,0,0
1952,820,642,farina,6,ferrari,15,76,0,0,0,0,0
